"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","GSM3932693","GSM3932694","GSM3932695","GSM3932696","GSM3932697","GSM3932698","GSM3932699","GSM3932700","GSM3932701","GSM3932702","GSM3932703","GSM3932704","GSM3932705","GSM3932706","GSM3932707","GSM3932708","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000000168","Dlat","dihydrolipoamide S-acetyltransferase","NM_145614|NP_663589","235339","10090.ENSMUSP00000034567",NA,491.319661895101,390.35199730585,442.2022795303,465.883443099704,431.687644098073,450.900217302486,534.322343653035,521.151023842461,503.344442687515,437.369267064233,426.754064758241,472.724472841626,481.174623272336,523.131624977893,471.224243060683,383.277795909043,0.0130370591593425,0.167722718595854,0.866801422516248,0.972187841044628,-0.0130370591593425,-0.167722718595854,0.866801422516248,0.972187841044628,464.176196581161,44.8375479378117,0.966745240768651,465.977326340876,47.8762778129667,462.375066821446,44.815836870753
"ENSMUSG00000000171","Sdhd","succinate dehydrogenase complex, subunit D, integral membrane protein","NM_025848|NP_080124","66925","10090.ENSMUSP00000000175","GO:0009060|GO:0045333|GO:0019646|GO:0006091|GO:0022900|GO:0042773|GO:0044237|GO:0009987|GO:0015980|GO:0006099|GO:0044238|GO:0042775|GO:0022904|GO:0006119|GO:0006121|GO:0008152|GO:0016627|GO:0005488|GO:0003824|GO:0097159|GO:1901363|GO:0046906|GO:0016491|GO:0020037|GO:0031975|GO:0098796|GO:0031966|GO:0098803|GO:0005743|GO:0043231|GO:1902494|GO:1990204|GO:0019866|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005622|GO:0005737|GO:0070469|GO:0032991|GO:0005740|GO:0005746|GO:0098800|GO:0043227|GO:0098798",322.975761026088,349.260948164737,334.629580987399,373.67433283154,324.404196829814,396.385042329908,371.300333008329,392.15391368672,364.509292317162,301.046099645384,299.479736086855,370.698346726573,323.175364308566,371.494934170472,305.902544079786,375.981858690454,0.0789619344334305,1.05020736822542,0.293622782628142,0.722611107952824,-0.0789619344334305,-1.05020736822542,0.293622782628142,0.722611107952824,348.567017805612,32.5791925787723,0.73601555078047,358.098013608067,29.3752345339006,339.036022003156,34.6972372573227
"ENSMUSG00000000182","Fgf23","fibroblast growth factor 23","NM_022657|NP_073148|XM_036152259|XP_036008152","64654","10090.ENSMUSP00000000186","GO:0010628|GO:0051173|GO:0008543|GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0040012|GO:0051171|GO:0070848|GO:0048513|GO:0031325|GO:0032502|GO:0008284|GO:0031401|GO:0071774|GO:0050789|GO:0051174|GO:0030154|GO:0009719|GO:0030334|GO:0009893|GO:0009653|GO:0010468|GO:0048518|GO:0023052|GO:0007169|GO:0001934|GO:0048869|GO:0042327|GO:0051716|GO:0071495|GO:2000145|GO:0042127|GO:0010562|GO:0007154|GO:0009987|GO:0010604|GO:0048522|GO:0080090|GO:0050896|GO:0051247|GO:0007167|GO:0045937|GO:0060255|GO:0001932|GO:0071363|GO:0050794|GO:0007166|GO:0048856|GO:0065007|GO:0009887|GO:0044344|GO:0042325|GO:0019222|GO:0031323|GO:0140677|GO:0098772|GO:0005488|GO:0008083|GO:0030545|GO:0030546|GO:0048018|GO:0070851|GO:0005515|GO:0005102|GO:0005104|GO:0005737|GO:0005615|GO:0110165|GO:0005576|GO:0005622",9.22509741865679,5.73173903026996,1.8382583739668,1.97558506851682,10.3401164739053,5.01410043558065,2.72235422332482,2.88050963395008,1.99861076125983,3.82180299430899,5.47159649432889,2.10689205731688,7.34217249246338,3.63387589345171,2.00298166746939,1.89287345911844,0.64307321849121,0.971387441295222,0.331355380034812,NA,-0.64307321849121,-0.971387441295222,0.331355380034812,NA,4.24991040486805,2.72889198159391,NA,4.9659700822714,3.28890503237059,3.53385072746469,1.99215009972345
"ENSMUSG00000000184","Ccnd2","cyclin D2","NM_009829|NP_033959|XM_006505459|XM_006505460|XM_036165785|XM_036165786|XM_036165787|XM_036165788|XM_036165789|XP_006505522|XP_006505523|XP_036021678|XP_036021679|XP_036021680|XP_036021681|XP_036021682","12444","10090.ENSMUSP00000000188","GO:0045859|GO:0031399|GO:0019220|GO:0051246|GO:0044772|GO:0051171|GO:0022402|GO:0050790|GO:0009987|GO:0044770|GO:1903047|GO:0050789|GO:0051174|GO:0080090|GO:0000278|GO:0060255|GO:0065009|GO:0001932|GO:0050794|GO:0071900|GO:0065007|GO:0007049|GO:0051726|GO:0051338|GO:0042325|GO:0019222|GO:0000079|GO:0043549|GO:0031323|GO:0019887|GO:0030234|GO:0098772|GO:0019207|GO:0005737|GO:0000307|GO:0032991|GO:0005634|GO:0043231|GO:1902494|GO:1990234|GO:1902554|GO:0043227|GO:1902911|GO:0110165|GO:0043226|GO:0043229|GO:0061695|GO:0005622",19.3463087187265,258.287265042982,42.1315184765709,116.77765710781,51.8582362877028,47.6015341370645,35.3618755139398,105.973282618825,66.8352966909847,229.640460530436,45.8530152700391,69.2740583795181,24.7689488554052,31.8467861915934,73.9305921994255,31.6705459363549,0.248115012356659,0.442747562802116,0.657948335542446,0.908557997018234,-0.248115012356659,-0.442747562802116,0.657948335542446,0.908557997018234,78.1973363723361,70.3785245012395,0.912057796932109,84.6672097379526,77.99850488184,71.7274630067196,66.5914356742267
"ENSMUSG00000000194","Gpr107","G protein-coupled receptor 107","NM_178760|NP_848875|XR_001782976","277463","10090.ENSMUSP00000056739","GO:0051179|GO:0051234|GO:0072583|GO:0006810|GO:0006897|GO:0016192|GO:0006898|GO:0098657|GO:0005515|GO:0030276|GO:0005488|GO:0005737|GO:0030136|GO:0043231|GO:0012505|GO:0097708|GO:0005794|GO:0043227|GO:0031410|GO:0110165|GO:0043226|GO:0016020|GO:0030135|GO:0031982|GO:0043229|GO:0005622",524.942751019264,489.210535413111,487.921871835564,480.011276323013,536.203720453254,605.491391981482,540.990051870858,517.982100314499,545.121577534429,507.363744558868,434.639993906268,666.049352426371,537.049180959294,549.054959488892,551.276224079131,483.095329094149,-0.029732515184082,-0.388481499895042,0.697659742104417,0.922683526134896,0.029732515184082,0.388481499895042,0.697659742104417,0.922683526134896,528.525253828653,53.7501470504437,0.924236480779854,522.844212401381,40.6233619409563,534.206295255925,66.8345335931414
"ENSMUSG00000000197","Nalcn","sodium leak channel, non-selective","NM_177393|NM_177754|NP_796367|XM_011245094|XM_017316066|XM_030247866|XM_036158681|XM_036158682|XM_036158683|XM_036158684|XM_036158685|XM_036158686|XP_011243396|XP_017171555|XP_030103726|XP_036014574|XP_036014575|XP_036014576|XP_036014577|XP_036014578|XP_036014579","338370","10090.ENSMUSP00000000201","GO:0050789|GO:0010646|GO:0050794|GO:0050804|GO:0010647|GO:0023051|GO:0065007|GO:0099177|GO:0050806|GO:0023056|GO:0048518|GO:0048522|GO:0005261|GO:0022803|GO:0022857|GO:0015075|GO:0015267|GO:0005216|GO:0008324|GO:0005215|GO:0110165|GO:0071944|GO:0016020|GO:0005886",845.514049863144,681.434376456548,784.359475643582,837.287899049273,752.759229081169,838.256381640969,830.179208584448,832.583214535546,730.376593824465,699.313882349986,874.982237982269,803.57653852669,850.238741679204,871.246911554665,765.718899823174,869.532599265512,-0.013566486404282,-0.215303301625001,0.829530855665496,0.963452050471004,0.013566486404282,0.215303301625001,0.829530855665496,0.963452050471004,804.21001499129,61.8485912908024,0.959022512309706,800.296729356835,57.8561473778753,808.123300625746,69.3874898900252
"ENSMUSG00000000202","Btbd17","BTB domain containing 17","NM_028055|NP_082331|XM_006534278|XM_006534280|XM_017314777|XM_017314778|XP_006534341|XP_006534343|XP_017170266|XP_017170267","72014","10090.ENSMUSP00000000206",NA,4.27182039198192,10.8582827631153,7.39042259756508,8.43516289258108,12.0788514568651,9.29344547815129,14.2441527674447,4.49082697463561,3.78061795143061,5.36512047660317,10.9217529352709,9.25876637881264,5.70921675152925,14.0381293399335,6.03185325747959,9.44771845332558,0.106064550659804,0.257353537825292,0.7969058665904,NA,-0.106064550659804,-0.257353537825292,0.7969058665904,NA,8.47600880417033,3.37798328819948,NA,8.8828706652925,3.50526419465644,8.06914694304815,3.43313354834427
"ENSMUSG00000000214","Th","tyrosine hydroxylase","NM_009377|NP_033403","21823","10090.ENSMUSP00000000219","GO:1901615|GO:0006725|GO:0043436|GO:0009308|GO:0006570|GO:0006576|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:1901617|GO:0006584|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006082|GO:0044238|GO:1901360|GO:0009072|GO:0006807|GO:0044271|GO:1901605|GO:0019438|GO:0019752|GO:0006520|GO:0008152|GO:0071704|GO:0044281|GO:0016705|GO:0016491|GO:0003824|GO:0004497|GO:0005737|GO:0036477|GO:0044297|GO:0043005|GO:0043025|GO:0043204|GO:0110165|GO:0042995|GO:0120025|GO:0005622|GO:0030424",34.4550050122298,25.8053129352656,29.0333888596822,45.9708753696065,24.7837757836901,17.3266414964687,30.5782331001643,17.9969677989509,19.4609395157135,19.7035605492184,23.7875780149721,30.0136177604907,37.0177206862831,27.9804431035687,28.1963348557845,18.6844562802511,0.159835151926129,0.666193891020185,0.505287177163582,NA,-0.159835151926129,-0.666193891020185,0.505287177163582,NA,26.9246781951463,7.80879303711791,0.858766115480811,28.2437750445073,9.26592223468925,25.6055813457853,6.38991686135331
"ENSMUSG00000000215","Ins2","insulin II","NM_001185083|NM_001185084|NM_008387|NP_001172012|NP_001172013|NP_032413","16334","10090.ENSMUSP00000147425","GO:0050708|GO:1904951|GO:0050714|GO:0051047|GO:0051050|GO:1903530|GO:0042593|GO:0042592|GO:0032879|GO:0048878|GO:0060341|GO:0048522|GO:0050789|GO:0051049|GO:0050794|GO:0051046|GO:0065007|GO:0051222|GO:1903829|GO:0051223|GO:1903532|GO:0048518|GO:0070201|GO:0032880|GO:0033500|GO:0005515|GO:0044877|GO:0005488|GO:0005102|GO:0110165|GO:0005615|GO:0005576",1,1,1.85817635803579,1,1,4.08170068562944,1,1,1,9.52011273999924,1,4.39912771660161,1,2.79740110907621,1,1.91358354322542,-1.83974496794466,-1.21932178202199,0.222722084427051,NA,1.83974496794466,1.21932178202199,0.222722084427051,NA,2.16063138453548,2.26409626383138,NA,1.49248463045815,1.08844692024925,2.82877813861281,2.96301584131733
"ENSMUSG00000000223","Drp2","dystrophin related protein 2","NM_001411867|NM_001411868|NM_001411869|NM_001411870|NM_001411871|NM_001411872|NM_010078|NP_001398796|NP_001398797|NP_001398798|NP_001398799|NP_001398800|NP_001398801|NP_034208|XM_011247730|XM_030251218|XM_030251220|XM_036161807|XP_011246032|XP_030107078|XP_030107080|XP_036017700|XR_001782733|XR_003952997","13497","10090.ENSMUSP00000115246","GO:0065007|GO:0099536|GO:0050789|GO:0007154|GO:0009987|GO:0023052|GO:0007267|GO:0071944|GO:0110165|GO:0016020|GO:0005886",111.365373549864,117.288075439297,138.179652314636,151.124761256134,189.792404109498,135.460837516918,147.548211708419,129.062959341664,126.353594674883,99.1741467862911,166.739090524268,124.72428761818,122.272280696146,185.363777585359,138.574962660686,152.558992864113,0.000519333099041502,0.0038895081470254,0.996896629325147,0.998802486364766,-0.000519333099041502,-0.0038895081470254,0.996896629325147,0.998802486364766,139.723963040397,25.1280911177407,0.982145853230673,139.977784404554,24.3173225765343,139.470141676241,27.5964759725513
"ENSMUSG00000000244","Tspan32","tetraspanin 32","NM_001128080|NM_001128081|NM_001128082|NM_020286|NP_001121552|NP_001121553|NP_001121554|NP_064682|XM_006508619|XM_006508620|XM_006508621|XM_006508622|XM_006508623|XM_006508624|XM_006508625|XP_006508682|XP_006508683|XP_006508684|XP_006508685|XP_006508686|XP_006508687|XP_006508688","27027","10090.ENSMUSP00000009396",NA,1,3.25460830833872,1.88889800089223,8.50027294595503,1.97419414459437,1,1,1,4.96070926705188,1,1,1,1,1,2.32594150436346,1,1.10864527812181,0.731820602588261,0.464278072293385,NA,-1.10864527812181,-0.731820602588261,0.464278072293385,NA,2.05653901069973,2.04387688227097,NA,2.45224667497254,2.56916839061805,1.66083134642692,1.41177467970236
"ENSMUSG00000000247","Lhx2","LIM homeobox protein 2","NM_001290646|NM_001420354|NM_001420355|NM_001420356|NM_001420357|NM_001420359|NM_010710|NP_001277575|NP_001407283|NP_001407284|NP_001407285|NP_001407286|NP_001407288|NP_034840|XM_006497735|XM_006497736|XP_006497798|XP_006497799","16870","10090.ENSMUSP00000000253","GO:0048869|GO:0022008|GO:0006355|GO:0051171|GO:0006357|GO:0032502|GO:0007275|GO:2001141|GO:0007399|GO:0009987|GO:0051252|GO:0050789|GO:0080090|GO:0048731|GO:0030154|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0048856|GO:0065007|GO:0030182|GO:0032501|GO:0010556|GO:0048699|GO:0010468|GO:0019222|GO:0031323|GO:1990837|GO:0000976|GO:0001067|GO:0043565|GO:0003676|GO:0140110|GO:0003700|GO:0000977|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",628.581907036717,656.376711844386,653.76027769272,690.505611683263,761.434675780399,627.658195050879,555.696345265834,639.754580353614,648.949927291423,727.885256966421,557.822194698029,606.055794159933,589.788262841032,575.115701882513,598.279910312439,563.211081850423,0.0976985194923089,1.41364854536393,0.157465120121449,0.58844342282973,-0.0976985194923089,-1.41364854536393,0.157465120121449,0.58844342282973,630.054777169377,59.7994951207407,0.606881161840096,651.721038088476,58.6095272412435,608.388516250277,56.1672599994309
"ENSMUSG00000000248","Clec2g","C-type lectin domain family 2, member g","NM_001168223|NM_001168224|NM_001316752|NM_027562|NP_001161695|NP_001161696|NP_001303681|NP_081838","70809","10090.ENSMUSP00000000254","GO:0009897|GO:0009986|GO:0071944|GO:0110165|GO:0016020|GO:0098552|GO:0005886",1,1,1,3.76694707149648,1,1,1,1,1,4.20130400575959,1,1,1,1,1,1,-0.145816537527175,-0.0495798869058717,0.960457174840774,NA,0.145816537527175,0.0495798869058717,0.960457174840774,NA,1.3730156923285,1.02235323726464,NA,1.34586838393706,0.978263518719709,1.40016300071995,1.13183188555613
"ENSMUSG00000000253","Gmpr","guanosine monophosphate reductase","NM_025508|NP_079784|XM_017315561|XM_017315562|XM_030247352|XP_017171050|XP_017171051|XP_030103212","66355","10090.ENSMUSP00000000260",NA,70.239269941497,68.1613688960871,78.7333206798965,108.755674575898,77.9434828062777,68.8181541812156,77.5011186935027,80.4416892816929,81.3634302714136,97.1181495839277,72.1927713773364,62.9081066605277,79.3647590357284,81.8029361574982,65.9951246451476,87.9381870358231,-0.000968462459829712,-0.00737173246299135,0.994118261752792,0.99828572488543,0.000968462459829712,0.00737173246299135,0.994118261752792,0.99828572488543,78.7048464889669,11.7857628509637,0.989554998648184,78.8242598820084,13.0305237916463,78.5854330959253,11.3059597732454
"ENSMUSG00000000263","Glra1","glycine receptor, alpha 1 subunit","NM_001290821|NM_020492|NP_001277750|NP_065238","14654","10090.ENSMUSP00000075032","GO:0007165|GO:0003008|GO:0006810|GO:1902476|GO:0043200|GO:0098660|GO:0098661|GO:0050789|GO:0007268|GO:0065008|GO:0051234|GO:0098916|GO:0007218|GO:0099536|GO:0007267|GO:0023052|GO:0015698|GO:0010033|GO:0051716|GO:0055085|GO:1901700|GO:0098656|GO:0042391|GO:0099537|GO:0006821|GO:0007154|GO:0050877|GO:0010243|GO:0009987|GO:0051179|GO:1901698|GO:0050896|GO:0042221|GO:0050794|GO:0034220|GO:0006820|GO:0065007|GO:0007186|GO:0032501|GO:0006811|GO:0038023|GO:0015318|GO:0005254|GO:0022839|GO:0015108|GO:0030594|GO:0015276|GO:0005215|GO:0015267|GO:0022803|GO:0022857|GO:0022836|GO:0060089|GO:0008509|GO:1901702|GO:0015103|GO:0015075|GO:0005216|GO:0022834|GO:0030054|GO:0045202|GO:0042995|GO:0110165|GO:0120025|GO:0043005",408.945844135523,383.536522747462,359.145559827725,349.001554249057,325.797983181507,373.105796671791,376.355311265009,331.085254486602,356.074951552219,329.847360484108,370.352859906132,365.192327199645,376.20842996263,350.177623133401,343.333953939257,338.680296484575,0.0409623705592908,0.670303023708281,0.50266463998215,0.852004332244239,-0.0409623705592908,-0.670303023708281,0.50266463998215,0.852004332244239,358.552601826665,22.558291031059,0.858766115480811,363.371728320584,27.8401293067531,353.733475332746,16.195476142085
"ENSMUSG00000000266","Mid2","midline 2","NM_001358366|NM_001358367|NM_001403366|NM_011845|NP_001345295|NP_001345296|NP_001390295|NP_035975","23947","10090.ENSMUSP00000108617","GO:0051179|GO:0044380|GO:0051641|GO:0070727|GO:0033036|GO:0033365|GO:0009987|GO:0008104|GO:0008092|GO:0008017|GO:0005515|GO:0015631|GO:0005488|GO:0099080|GO:0043232|GO:0043228|GO:0015630|GO:0005856|GO:0110165|GO:0099512|GO:0099081|GO:0043226|GO:0099513|GO:0043229|GO:0005874|GO:0005622",253.205621751812,241.78340655983,234.598960268283,219.310041856223,233.31588539976,300.189183533424,292.081067320246,190.034498872577,253.288120379649,229.525985110064,327.052445597059,231.774951949722,188.346243535448,288.294118016578,195.26298661996,315.861270982054,-0.0466624641405093,-0.374895945419635,0.707737854615759,0.926869182296789,0.0466624641405093,0.374895945419635,0.707737854615759,0.926869182296789,249.620299234543,43.7563253848735,0.928812449228886,245.564833195269,36.3779362361208,253.675765273817,52.3622158996865
"ENSMUSG00000000275","Trim25","tripartite motif-containing 25","NM_009546|NP_033572|XM_017314476|XP_017169965","217069","10090.ENSMUSP00000103528",NA,268.592346877217,283.651307393449,277.676944162194,243.586597134039,343.646515669883,240.344160511143,276.140206141852,255.341635933838,269.354376536403,335.376038489646,194.711396571994,305.921263613035,248.147722451724,236.999316246144,293.467173318417,260.446539280221,0.0259474795501535,0.253081444768989,0.800205277158429,0.954665443162116,-0.0259474795501535,-0.253081444768989,0.800205277158429,0.954665443162116,270.8377212707,37.3552857918145,0.950286254812928,273.622464227952,32.5045334892907,268.052978313448,43.7711109456581
"ENSMUSG00000000276","Dgke","diacylglycerol kinase, epsilon","NM_001362845|NM_019505|NP_001349774|NP_062378|NR_156181|XM_011249151|XM_036156863|XP_011247453|XP_036012756|XR_001780032|XR_004936995|XR_004936996|XR_004936997","56077","10090.ENSMUSP00000103526",NA,2429.24883352115,1943.13067816855,2449.65461356157,2206.26724109285,2026.15763063782,2149.70214193211,2376.66089167198,2040.49175807878,2058.47181612726,2005.77213802178,2068.4668503567,2043.10379162243,1946.10348508238,2069.77310274407,2094.12767300981,1791.75733859204,0.13252386878487,2.38634257000921,0.0170168914134482,0.217746864182609,-0.13252386878487,-2.38634257000921,0.0170168914134482,0.217746864182609,2106.18062401383,180.451092822699,0.231897633869868,2202.6642235831,196.486927828675,2009.69702444456,99.4583933736268
"ENSMUSG00000000278","Scpep1","serine carboxypeptidase 1","NM_029023|NP_083299","74617","10090.ENSMUSP00000000287","GO:0016787|GO:0008238|GO:0008233|GO:0140096|GO:0017171|GO:0003824|GO:0004180",110.274244423278,133.488174031863,105.782059212712,133.679487328988,101.406024481489,116.405696797034,97.4522540235124,129.814193075613,90.8739496143723,129.863000792015,91.5497730549211,106.15502724857,99.938482293938,152.009289245551,99.2925478606184,105.468110923992,0.0808676287867044,0.641102073987338,0.521456366818613,0.859497061089095,-0.0808676287867044,-0.641102073987338,0.521456366818613,0.859497061089095,112.715769650529,17.8772688168816,0.865775718281949,116.037766671811,14.6559554249855,109.393772629247,21.0909637793098
"ENSMUSG00000000282","Mnt","max binding protein","NM_010813|NP_034943|XM_006532402|XM_006532403|XM_036156377|XP_006532465|XP_006532466|XP_036012270","17428","10090.ENSMUSP00000000291","GO:0006355|GO:0051171|GO:0006357|GO:2001141|GO:0051252|GO:0080090|GO:0050789|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0065007|GO:0010468|GO:0010556|GO:0019222|GO:0031323|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981",587.330114723595,711.780618386489,572.33130119323,665.881011544561,623.876615703903,672.789762049808,566.155876261373,601.588841844527,486.243823321446,645.200291125239,627.415347755119,574.227214017193,444.826596930029,674.070589617372,620.253900336582,632.498883569288,0.0878904185282615,1.03886116735601,0.298869308821674,0.724010050725617,-0.0878904185282615,-1.03886116735601,0.298869308821674,0.724010050725617,606.654424273735,69.041144159395,0.737746248658097,625.216767713436,53.0371912516551,588.092080834033,81.3252892559506
