"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","RR9_TMS_FLT_F1","RR9_TMS_FLT_F6","RR9_TMS_FLT_F7","RR9_TMS_FLT_F3","RR9_TMS_FLT_F5","RR9_TMS_FLT_F2","RR9_TMS_FLT_F8","RR9_TMS_FLT_F4","RR9_TMS_FLT_F10","RR9_TMS_FLT_F9","RR9_TMS_GC_G4","RR9_TMS_GC_G10","RR9_TMS_GC_G1","RR9_TMS_GC_G7","RR9_TMS_GC_G6","RR9_TMS_GC_G9","RR9_TMS_GC_G8","RR9_TMS_GC_G3","RR9_TMS_GC_G2","RR9_TMS_GC_G5","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000009772","Nuak2","NUAK family, SNF1-like kinase, 2","NM_001195025|NM_001416276|NM_028778|NP_001181954|NP_001403205|NP_083054|XM_006529909|XM_036153961|XP_006529972|XP_036009854","74137","10090.ENSMUSP00000072039","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:1901564|GO:0036211|GO:0044237|GO:0007154|GO:0006468|GO:0009987|GO:0006793|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0050794|GO:0006807|GO:0065007|GO:0016310|GO:0035556|GO:0019538|GO:0023052|GO:0008152|GO:0071704|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672",2.67062280931811,17.1031546475171,6.30372721753517,15.3482383838858,1,24.3431554117008,13.7249994842693,1,1,9.47720541549957,8.44065427328912,1,8.51730700237807,8.94242724422518,10.0516911006879,1,7.55070741198819,2.31523324775794,9.64857654896043,9.88528689849403,-0.515879379679258,-0.694903677565971,0.487115667851672,0.768211791674327,0.515879379679258,0.694903677565971,0.487115667851672,0.768211791674327,7.96614935487534,6.32258748368899,0.75317141502724,6.73518837277809,3.74688688361529,9.19711033697259,8.18446622594508
"ENSMUSG00000009828","Cilk1","ciliogenesis associated kinase 1","NM_001163780|NM_019987|NP_001157252|NP_064371|XM_006511304|XM_030244465|XM_030244466|XP_006511367|XP_030100325|XP_030100326","56542","10090.ENSMUSP00000048234","GO:0044782|GO:0044085|GO:0051641|GO:0007165|GO:0030030|GO:0006810|GO:0007018|GO:0120036|GO:0050789|GO:0051234|GO:0030705|GO:0035556|GO:0023052|GO:0022607|GO:0060271|GO:0051716|GO:0016043|GO:0007154|GO:0009987|GO:0010970|GO:0042073|GO:0030031|GO:0070925|GO:0051179|GO:0071840|GO:0050896|GO:0099111|GO:0007017|GO:0050794|GO:0006996|GO:0065007|GO:0051649|GO:0046907|GO:0120031|GO:0031503|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0043227|GO:0110165|GO:0042995|GO:0043226|GO:0120025|GO:0005929|GO:0043229|GO:0005622",33.420052964965,65.7192076128129,118.728518372323,39.5785339269363,43.0609315834528,15.3969937300079,88.7971906956498,32.1336386354533,132.101220086564,61.9006847603974,61.8932260069688,76.5060964126114,90.9597363057624,45.0773311946259,29.4756769621654,118.08847139307,98.0172356160321,122.912911418464,51.2841052176567,71.1266309427596,0.275640792941462,0.780452408146918,0.43512463017305,0.735815933397274,-0.275640792941462,-0.780452408146918,0.43512463017305,0.735815933397274,69.8089196919339,34.8920862708992,0.727409436133422,76.5341421470116,30.9705351821956,63.0836972368562,38.8652332722124
"ENSMUSG00000009863","Sdhb","succinate dehydrogenase complex, subunit B, iron sulfur (Ip)","NM_001355515|NM_023374|NP_001342444|NP_075863","67680","10090.ENSMUSP00000010007","GO:0045333|GO:0009060|GO:0022904|GO:0006091|GO:0022900|GO:0044237|GO:0009987|GO:0015980|GO:0008152",1784.78537234831,1294.87205981864,2056.27206806316,5322.8432622745,3100.36115471644,941.142449026995,1701.28615456732,2414.16422129759,2102.52555586905,670.553990836569,3484.58825835894,1126.95843803364,754.457430480186,2696.35110547011,1418.00630183315,3300.80091749091,747.292687939836,1006.2679518238,2267.52391955429,1564.34205550734,-0.220449945308518,-0.687936968824267,0.491492474881589,0.772394590099628,0.220449945308518,0.687936968824267,0.491492474881589,0.772394590099628,1987.76976776554,1165.44750369841,0.763544731695993,1836.65890664922,1031.96831721548,2138.88062888186,1323.53787156012
"ENSMUSG00000009876","Cox4i2","cytochrome c oxidase subunit 4I2","NM_053091|NP_444321","84682","10090.ENSMUSP00000105446","GO:0042775|GO:0009060|GO:0045333|GO:0022904|GO:0019646|GO:0006119|GO:0006091|GO:0022900|GO:0042773|GO:0044237|GO:0009987|GO:0006123|GO:0015980|GO:0008152|GO:0031975|GO:0098796|GO:0031966|GO:0070069|GO:0098803|GO:0005743|GO:0043231|GO:1902494|GO:0019866|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005622|GO:0005737|GO:0070469|GO:0032991|GO:0005740|GO:0005746|GO:0098800|GO:0043227|GO:0045277|GO:0098798",1,10.7936179946418,1.8064452119774,24.0687007553575,1,14.1063983409935,1,1,2.96915213437112,1,8.76123237911744,1,1,1.87847657576263,1,1,1,4.96410102881953,4.59674040311484,3.01632498821016,-1.40727345879504,-1.04912984481373,0.294118361793704,NA,1.40727345879504,1.04912984481373,0.294118361793704,NA,4.3480594906183,5.95562585195415,NA,2.82168753750246,2.5935646693322,5.87443144373413,7.93574669489324
"ENSMUSG00000009894","Snap47","synaptosomal-associated protein, 47","NM_001356452|NM_001356454|NM_144521|NP_001343381|NP_001343383|NP_653104|XM_006534022|XM_006534023|XM_006534024|XM_030246251|XM_030246252|XM_030246253|XM_030246254|XM_036156919|XM_036156920|XM_036156921|XM_036156922|XP_006534085|XP_006534086|XP_006534087|XP_030102111|XP_030102112|XP_030102113|XP_030102114|XP_036012812|XP_036012813|XP_036012814|XP_036012815","67826","10090.ENSMUSP00000010038","GO:0006906|GO:0044085|GO:0051641|GO:0099504|GO:0061024|GO:0090174|GO:0006810|GO:0065003|GO:0010256|GO:0050789|GO:0045055|GO:0007268|GO:0098916|GO:0065008|GO:0051234|GO:0046903|GO:0006836|GO:0099536|GO:0023061|GO:0016050|GO:0007267|GO:0023052|GO:0016079|GO:0032940|GO:0048284|GO:0099500|GO:0007269|GO:0022607|GO:0099537|GO:0016192|GO:0016043|GO:0007154|GO:0009987|GO:0140029|GO:0051179|GO:0071840|GO:0099643|GO:0061025|GO:0006887|GO:0006996|GO:0043933|GO:0001505|GO:0065007|GO:0051649|GO:0140352|GO:0099003|GO:0019905|GO:0060090|GO:0005515|GO:0005484|GO:0005488|GO:0000149|GO:0030674|GO:0005737|GO:0098796|GO:0032991|GO:0031201|GO:0071944|GO:0110165|GO:0016020|GO:0005886|GO:0005622",11.9747039152367,44.6605847523344,14.776972455877,63.081299833578,22.9564360010956,60.1201496070185,34.9180440345768,83.4331954482589,1,36.6712832361729,16.7687821795543,26.8652761349768,52.0092585432104,31.1245655523109,45.336476455032,33.0094413312978,34.9398282081863,26.6082228353276,60.0372249309954,69.5267704488362,0.091730843401373,0.222376517592867,0.824020790437069,0.935362050028349,-0.091730843401373,-0.222376517592867,0.824020790437069,0.935362050028349,38.4909257951938,21.226857176665,0.928344104589637,39.6225846619728,16.6312728789627,37.3592669284149,25.9186841066576
"ENSMUSG00000009905","Kdsr","3-ketodihydrosphingosine reductase","NM_001316750|NM_027534|NP_001303679|NP_081810|XR_004934272","70750","10090.ENSMUSP00000010049",NA,198.675284137291,219.830540166434,179.078688613029,207.413945596591,167.939533255952,191.486027105027,205.498778681032,120.416382824355,102.772554290847,82.4878711518028,76.5474836629211,133.002174591245,101.862260754015,153.155680545249,110.775480616533,105.647356230042,178.103549433295,127.454460624619,131.747567801827,53.4774692539377,-0.515392003884909,-2.21324639736042,0.0268806629172933,0.170461679567755,0.515392003884909,2.21324639736042,0.0268806629172933,0.170461679567755,142.368654466802,48.9222212967542,0.168357390849687,117.177348351368,36.0427444714652,167.559960582236,48.4086058214805
"ENSMUSG00000009907","Vps4b","vacuolar protein sorting 4B","NM_009190|NP_033216","20479","10090.ENSMUSP00000092230","GO:0051179|GO:0071840|GO:0016197|GO:0051641|GO:0007033|GO:0051234|GO:0006996|GO:0006810|GO:0051649|GO:0016192|GO:0016043|GO:0046907|GO:0009987",377.56707939204,620.067302791007,581.948045520338,750.963079666889,335.383405129963,646.628236980011,590.202047192216,407.690570886822,683.754009368457,857.51257135958,436.956536143304,818.052013838135,1017.06566122898,611.234879321155,761.67841772393,743.114928252807,1050.60957836018,910.461738665547,656.202122867936,841.068549804089,0.423925928399751,2.27727791204881,0.0227696350833184,0.153785781803576,-0.423925928399751,-2.27727791204881,0.0227696350833184,0.153785781803576,684.908038724669,200.911040191054,0.151364341586065,784.644442620606,186.96230733595,585.171634828732,167.795686218245
"ENSMUSG00000009927","Rps25","ribosomal protein S25","NM_024266|NP_077228","75617","10090.ENSMUSP00000079180","GO:0003735|GO:0005198|GO:0005737|GO:0043232|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022627|GO:0005829|GO:0110165|GO:0015935|GO:0043226|GO:0005840|GO:0043229|GO:0044391|GO:0005622",3827.73817700765,3368.60829767261,3215.81670867643,4823.16465116157,3787.99066934048,1922.441671749,4948.01492363327,4851.60604103526,3605.07192816616,3185.36474065836,3050.44730645862,4701.11032011294,4010.65081457402,6893.18446821332,4788.37806405688,4274.96479555098,4957.94868304442,7661.13852263978,5431.71591053328,3961.99189205745,0.406170500930558,2.28920220071681,0.0220676067990998,0.150554356642437,-0.406170500930558,-2.28920220071681,0.0220676067990998,0.150554356642437,4363.36742931712,1312.26508191902,0.148534211251441,4973.15307772417,1388.98717359199,3753.58178091008,937.989232558611
"ENSMUSG00000009941","Nxf2","nuclear RNA export factor 2","NM_001289735|NM_001289736|NM_031259|NP_001276664|NP_001276665|NP_112549|XM_011247765|XP_011246067","83454","10090.ENSMUSP00000010085","GO:0016973|GO:0006406|GO:0051641|GO:0033036|GO:0051236|GO:0043170|GO:0006810|GO:0050657|GO:0071705|GO:0010467|GO:0009987|GO:0051028|GO:0006403|GO:0051179|GO:0071702|GO:0051168|GO:0051234|GO:0006913|GO:0050658|GO:0015931|GO:0051649|GO:0046907|GO:0006405|GO:0051169|GO:0071704|GO:0008152|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",10.0448453351955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.15451730486137,1.48731488553642,1.11120159963062,4.21087740744305,-0.537653839532955,-0.209131345180163,0.834345705766199,NA,0.537653839532955,0.209131345180163,0.834345705766199,NA,1.75043782663335,2.12438980267852,NA,1.59639111974715,1.13747754355702,1.90448453351955,2.86023123431669
"ENSMUSG00000009995","Tafazzin","tafazzin, phospholipid-lysophospholipid transacylase","NM_001173547|NM_001242615|NM_001242616|NM_001290738|NM_181516|NP_001167018|NP_001229544|NP_001229545|NP_001277667|NP_852657|XM_006528244|XM_006528246|XM_006528247|XM_006528248|XM_006528249|XM_006528250|XM_011247662|XM_011247664|XM_030251481|XM_030251482|XM_030251483|XM_036162076|XM_036162077|XM_036162078|XP_006528307|XP_006528309|XP_006528310|XP_006528311|XP_006528312|XP_006528313|XP_011245964|XP_011245966|XP_030107341|XP_030107342|XP_030107343|XP_036017969|XP_036017970|XP_036017971|XR_003953022|XR_003953023|XR_004940360|XR_386926","66826","10090.ENSMUSP00000109818","GO:0016740|GO:0016747|GO:0016746|GO:0003824|GO:0008374",169.310108486135,97.2491443406011,79.2265751643455,59.5624781524726,76.2444487587946,151.325808068801,87.4832484402042,56.5921338901027,54.7008479408062,72.4680685816846,97.365398227596,32.8239149491014,91.2755411649031,83.5734440361985,65.5184273321253,122.991478500421,76.1643751736814,80.8581312935622,49.9448576586452,71.316413188798,-0.234406592248012,-0.882485410368621,0.377514366031114,0.692153824784063,0.234406592248012,0.882485410368621,0.377514366031114,0.692153824784063,83.7997421674489,32.8671430149494,0.681714567009733,77.1831981525032,25.0329815764732,90.4162861823947,39.4536410315687
"ENSMUSG00000010025","Aldh3a2","aldehyde dehydrogenase family 3, subfamily A2","NM_001331114|NM_001331115|NM_001417306|NM_007437|NP_001318043|NP_001318044|NP_001404235|NP_031463|NR_138545|XM_006532030|XM_006532031|XP_006532093|XP_006532094|XR_388331|XR_388332","11671","10090.ENSMUSP00000073764","GO:0044237|GO:0009987|GO:0071704|GO:0008152|GO:0016491|GO:0003824|GO:0005737|GO:0110165|GO:0005622",12.770049392048,170.306802583379,49.1688797126696,80.1269664040635,76.3704705568522,89.3154631424297,66.7861455396501,43.5683222091988,121.001551838131,103.052775001187,60.4125707425298,44.5193599142454,118.949101696203,97.6192815813062,100.122972900796,78.2864255091139,125.128745066746,88.7717114979141,64.630312412118,77.0344674429072,0.0812689294309481,0.254883385610702,0.798813168919713,0.925718580319762,-0.0812689294309481,-0.254883385610702,0.798813168919713,0.925718580319762,83.3971187571745,35.1281759585984,0.919468422087078,85.547494876388,25.666031221265,81.2467426379609,44.0007542870278
"ENSMUSG00000010044","Zmynd10","zinc finger, MYND domain containing 10","NM_001379079|NM_001379080|NM_001404947|NM_053253|NP_001366008|NP_001366009|NP_001391876|NP_444483|NR_166465|XM_006511630|XP_006511693","114602","10090.ENSMUSP00000010188","GO:0005737|GO:0110165|GO:0005622",1,1,1,1,1,1,1,3.81096072061302,1,1,3.23065613411112,1,14.8414625370711,1,1,1,1.74074537968562,1.63219088705992,1.6478586183233,1,0.0807266782252501,0.0268403038521357,0.978587106961497,NA,-0.0807266782252501,-0.0268403038521357,0.978587106961497,NA,2.0451937138432,3.11180184697595,NA,2.80929135562511,4.28426902468575,1.2810960720613,0.888903829040535
"ENSMUSG00000010045","Tmem115","transmembrane protein 115","NM_019704|NP_062678","56395","10090.ENSMUSP00000010189","GO:0051179|GO:0016192|GO:0051234|GO:0048193|GO:0006890|GO:0006810|GO:0005737|GO:0043231|GO:0012505|GO:0005794|GO:0043227|GO:0110165|GO:0043226|GO:0043229|GO:0005622",117.516445988954,32.2282099201105,36.3559498783856,71.7246463752085,52.6198481284144,16.2347957396171,14.4954179822986,80.1272421540952,116.77850766162,92.6858293634577,93.7652782672803,82.944797739031,78.7988255647456,63.1366075937259,78.5869370981348,26.1077741731869,68.722859710465,112.592676200169,85.2518799836247,103.874543260014,0.340778381377882,0.97641259517434,0.328860042395125,0.651403844400554,-0.340778381377882,-0.97641259517434,0.328860042395125,0.651403844400554,71.2274536391269,32.3803570819949,0.641768209962116,79.3782179590377,23.9756975555461,63.0766893192162,38.6135513503035
"ENSMUSG00000010047","Hyal2","hyaluronoglucosaminidase 2","NM_001409671|NM_001409672|NM_010489|NP_001396600|NP_001396601|NP_034619|XM_006511643|XM_036154613|XP_006511706|XP_036010506","15587","10090.ENSMUSP00000141280","GO:0030203|GO:1901135|GO:0009057|GO:0043170|GO:0006807|GO:1901136|GO:1901564|GO:0009056|GO:1901565|GO:0006022|GO:1901575|GO:0071704|GO:0008152|GO:0016787|GO:0016798|GO:0004553|GO:0003824|GO:0005737|GO:0043231|GO:0097708|GO:0043227|GO:0031410|GO:0110165|GO:0043226|GO:0031982|GO:0043229|GO:0005622",23.6466217241201,89.5967221222101,65.3077153750086,76.6068909002007,64.7517645399598,82.7132506305636,14.3338511346561,166.161196164824,76.6143625989569,41.6092300486713,125.755289866593,25.3998427232413,38.3954650600136,75.3637668015517,24.9554942977413,65.0861920594346,36.9944285943077,49.4350727162221,47.3353292788621,63.2698653308962,-0.345543891465786,-0.935032124277754,0.349771744343359,0.67047657182282,0.345543891465786,0.935032124277754,0.349771744343359,0.67047657182282,62.6666175984018,36.3877364293852,0.661780509548236,55.1990746728864,29.9243269429712,70.1341605239172,42.141043404312
"ENSMUSG00000010048","Ifrd2","interferon-related developmental regulator 2","NM_025903|NP_080179","15983","10090.ENSMUSP00000010192",NA,45.1504777808593,9.05597251974696,50.0483998830545,38.3276404642575,117.393087587544,15.3731155649863,18.5065540253599,30.0016854654921,9.0996356122052,43.5902888994158,43.5354443156471,32.5718232783984,60.9377249707888,19.783924904167,12.0082330495196,25.1808102019817,56.014518364094,26.3076449964825,45.1118392409407,56.6559615213339,0.0819911906397261,0.192074306527405,0.847684000596656,0.943690318435817,-0.0819911906397261,-0.192074306527405,0.847684000596656,0.943690318435817,37.7327391323138,24.8958340789741,0.927348598569326,37.8107924843354,17.0537504560794,37.6546857802922,31.9002839541334
"ENSMUSG00000010051","Hyal1","hyaluronoglucosaminidase 1","NM_001331161|NM_008317|NP_001318090|NP_032343","15586","10090.ENSMUSP00000010195","GO:0030203|GO:1901135|GO:0009057|GO:0043170|GO:0006807|GO:1901136|GO:1901564|GO:0009056|GO:1901565|GO:0006022|GO:1901575|GO:0071704|GO:0008152|GO:0005737|GO:0043231|GO:0097708|GO:0043227|GO:0031410|GO:0110165|GO:0043226|GO:0031982|GO:0043229|GO:0005622",123.819768346021,36.6780392036769,87.281288332983,121.423144182531,179.23645014684,67.3074642704325,107.716970807506,98.1288694333641,100.642868808472,82.571763443944,117.485896307069,73.1259674227677,44.5915117618333,44.7292904079651,46.7900781110494,124.292467920689,31.208394600281,26.5718622441413,33.400605839786,33.2157576240992,-0.841477168344297,-2.59630173943936,0.00942332710520296,0.0867920538784733,0.841477168344297,2.59630173943936,0.00942332710520296,0.0867920538784733,79.0109229607725,42.1121939638834,0.0893200491043482,57.5411832239681,35.8490994605069,100.480662697577,37.8738914059933
"ENSMUSG00000010054","Tusc2","tumor suppressor 2, mitochondrial calcium regulator","NM_019742|NP_062716","80385","10090.ENSMUSP00000010198","GO:0065007|GO:0065008|GO:0042391|GO:0005737|GO:0043231|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229|GO:0005622",115.405280905284,126.487898220268,281.744499991468,107.354923819718,140.729651813578,70.0336318155145,86.9428927547928,138.550865369434,251.010685368336,101.669348896236,155.819944174636,79.2577595168185,74.9069492196006,166.551140954765,114.278610544593,325.919976003698,45.9573654789656,117.718168541664,174.298115714984,85.0921654188418,-0.100838627224878,-0.31952280379178,0.749330102020442,0.905108543633261,0.100838627224878,0.31952280379178,0.749330102020442,0.905108543633261,137.98649372616,72.9133242712182,0.897004373867893,133.980019556857,79.7768503226787,141.992967895463,69.4506658933496
"ENSMUSG00000010057","Nprl2","NPR2 like, GATOR1 complex subunit","NM_018879|NP_061367|XM_006511768|XM_006511769|XM_036155141|XP_006511831|XP_006511832|XP_036011034|XR_003947955|XR_004935491|XR_379769","56032","10090.ENSMUSP00000010201","GO:0010646|GO:0048519|GO:1903432|GO:0048585|GO:0009894|GO:1902532|GO:0010506|GO:0031325|GO:0023057|GO:0031331|GO:0023051|GO:0031329|GO:1902531|GO:0032007|GO:0032006|GO:0048522|GO:0048583|GO:0050789|GO:0009893|GO:0050794|GO:0009966|GO:0065007|GO:0009896|GO:0009968|GO:0010508|GO:1904262|GO:0048518|GO:0048523|GO:0010648|GO:0019222|GO:0031323|GO:0060589|GO:0008047|GO:0140677|GO:0030695|GO:0005096|GO:0030234|GO:0098772|GO:0098588|GO:0005737|GO:0032991|GO:0035859|GO:0043231|GO:0005774|GO:0005773|GO:0043227|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005622",60.1715077280975,57.80760926797,99.5983768714421,42.7134474205624,42.6765983309664,58.7480020187832,18.3396089846432,27.3579097009966,51.9846430652493,107.638230522905,43.4122208398162,41.7715918700691,32.9276014655334,43.4629861753673,57.9384690694234,52.2472493498445,77.7179796176313,82.3113962129053,113.664453677274,73.3557539112477,0.122305828437831,0.382172299123585,0.702333567286438,0.885172937834234,-0.122305828437831,-0.382172299123585,0.702333567286438,0.885172937834234,59.2922818050364,26.0022578517687,0.87111784878811,61.8809702189112,24.7493353121934,56.7035933911616,28.2831679719512
"ENSMUSG00000010064","Slc38a3","solute carrier family 38, member 3","NM_001199217|NM_001199218|NM_023805|NP_001186146|NP_001186147|NP_076294|XM_030244696|XM_030244697|XM_036155378|XP_030100556|XP_030100557|XP_036011271|XR_871103","76257","10090.ENSMUSP00000130414","GO:0015804|GO:0055085|GO:0006865|GO:0015711|GO:0015849|GO:0006810|GO:0071705|GO:0046942|GO:0009987|GO:1905039|GO:0051179|GO:0071702|GO:0003333|GO:0051234|GO:0015802|GO:1903825|GO:0015173|GO:0022857|GO:0046943|GO:0015174|GO:0005342|GO:0042887|GO:0015179|GO:0015171|GO:0008514|GO:0015175|GO:0005215",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.11255409988758,1.9330327537244,-0.392179528425704,-0.130166674100182,0.896434560431982,NA,0.392179528425704,0.130166674100182,0.896434560431982,NA,1.0522793426806,0.208825783785852,NA,1.1045586853612,0.29323736272466,1,0
"ENSMUSG00000010066","Cacna2d2","calcium channel, voltage-dependent, alpha 2/delta subunit 2","NM_001174047|NM_001174048|NM_001174049|NM_001174050|NM_020263|NP_001167518|NP_001167519|NP_001167520|NP_001167521|NP_064659|XM_011242899|XM_017313496|XM_017313497|XP_011241201|XP_017168985|XP_017168986","56808","10090.ENSMUSP00000132512","GO:0015085|GO:0005261|GO:0015318|GO:0005262|GO:0022832|GO:0022839|GO:0008324|GO:0015267|GO:0005215|GO:0022843|GO:0005245|GO:0005244|GO:0022803|GO:0022857|GO:0046873|GO:0022836|GO:1901702|GO:0022890|GO:0005216|GO:0015075|GO:0005891|GO:0098796|GO:0032991|GO:0034702|GO:0098797|GO:1990351|GO:1902495|GO:0071944|GO:0110165|GO:0034704|GO:0016020|GO:0034703|GO:0005886",5.58561620923956,10.371087709784,4.21504119598453,1,1,20.1571356805155,1,1,1,1,6.15451333370745,1,1,1,1.97011118867861,2.67419676770958,6.97964562481848,6.1023733612519,5.05050349001242,1.37077020640434,-0.635549137080039,-0.517987142862308,0.604467239899611,NA,0.635549137080039,0.517987142862308,0.604467239899611,NA,3.98154973840532,4.68498275249382,NA,3.33021139725828,2.45738414371951,4.63288807955236,6.27338948142538
"ENSMUSG00000010067","Rassf1","Ras association (RalGDS/AF-6) domain family member 1","NM_001243748|NM_001411798|NM_001411799|NM_001411800|NM_001411801|NM_019713|NP_001230677|NP_001398727|NP_001398728|NP_001398729|NP_001398730|NP_062687","56289","10090.ENSMUSP00000091301","GO:0050789|GO:0007264|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007265|GO:0007154|GO:0035556|GO:0009987|GO:0023052|GO:0043232|GO:0043228|GO:0005634|GO:0043231|GO:0015630|GO:0043227|GO:0110165|GO:0005856|GO:0043226|GO:0043229|GO:0005622",165.253540824107,228.424900598149,224.16143415929,140.315749340533,170.117081528682,89.1217807993529,90.3262317887471,88.8281841296338,65.7735476209137,179.063860388301,96.1864456402335,147.288587948611,118.993484358423,145.236810586879,153.975052576252,147.399135455665,158.5570173289,183.899141031705,140.742173041798,197.760900706194,0.0440424979496103,0.191675145921476,0.847996675668656,0.943917907248587,-0.0440424979496103,-0.191675145921476,0.847996675668656,0.943917907248587,146.571252992619,45.0691942511086,0.93576161063035,149.003874867466,28.8466646730516,144.138631117771,58.6760310612282
